timestamp,epoch,train_g_loss,train_d_loss,test_psnr,test_ssim,best_psnr
2025-06-03 03:33:30,1,1.205917465632067,0.27451345856700626,12.296120825347368,0.05066165951295541,12.296120825347368
2025-06-03 03:48:26,2,0.36330736667295704,0.03128334065223788,15.452143844191012,0.22374170664307122,15.452143844191012
2025-06-03 04:03:25,3,0.2415527847261996,0.015890714937595876,17.208494058022133,0.376013081312388,17.208494058022133
2025-06-03 04:18:25,4,0.19228836916839914,0.009520442347850773,18.339968234509023,0.48187159918821776,18.339968234509023
2025-06-03 04:33:22,5,0.16776037594742477,0.0069513473977017536,19.3091361055841,0.5305112649302383,19.3091361055841
2025-06-03 04:48:00,6,0.15370598791804854,0.0051626226516788476,19.907427162557216,0.5572802259788646,19.907427162557216
2025-06-03 05:02:37,7,0.14430143054742506,0.0042131935671012805,20.702482877077756,0.5885463512756608,20.702482877077756
2025-06-03 05:17:15,8,0.13705976069572975,0.003744660664329326,20.405736331339483,0.5826397359996409,20.702482877077756
2025-06-03 05:31:53,9,0.13179501624648415,0.0033676619974098037,21.338641760232566,0.6264696522921949,21.338641760232566
2025-06-03 05:46:28,10,0.12821898957332462,0.0032559900754387232,21.591872433682422,0.6384851297402715,21.591872433682422
2025-06-03 06:01:06,11,0.12446968703419556,0.0030167473180751714,21.909573991815527,0.6548060423114916,21.909573991815527
2025-06-03 06:15:44,12,0.12283397175023063,0.002827306354807301,21.800334865396675,0.6550975687332921,21.909573991815527
2025-06-03 06:30:22,13,0.1193732258484621,0.0025953459195219553,22.105720374967667,0.675917346942258,22.105720374967667
2025-06-03 07:09:57,14,0.11743068770649238,0.00285906948988418,22.245022993821365,0.6922343748953793,22.245022993821365
2025-06-03 08:04:49,15,0.11607485350545546,0.002782957130725813,22.245697343266094,0.6832332926300856,22.245697343266094
2025-06-03 08:19:31,16,0.11463270650766903,0.0031167899301930606,22.107787957558266,0.6722269660005202,22.245697343266094
2025-06-03 08:34:13,17,0.11276884933597248,0.002803909837953992,21.909799367397817,0.6825577363997073,22.245697343266094
2025-06-03 08:48:55,18,0.11209244915998082,0.0033592679883240836,22.366388294246647,0.6985299326218926,22.366388294246647
2025-06-03 09:03:37,19,0.1104272017894768,0.0038148351435825885,22.635694135319103,0.713949545280083,22.635694135319103
2025-06-03 09:18:20,20,0.10952100304664354,0.0036695330227203256,22.523760565510997,0.7107581274805369,22.635694135319103
2025-06-03 09:33:04,21,0.1088682606093061,0.004057121694671338,22.560165828758187,0.7145036748135006,22.635694135319103
2025-06-03 09:47:47,22,0.10759091664595952,0.004210256224313935,22.46865262018217,0.7091276044403756,22.635694135319103
2025-06-03 10:02:30,23,0.10681273264360053,0.004439757261834629,22.5825926757359,0.7136953248010649,22.635694135319103
2025-06-03 10:17:14,24,0.10570344353313783,0.004284347700477056,22.27336556928141,0.7134139368479903,22.635694135319103
2025-06-03 10:31:59,25,0.10461933319230865,0.004218851711222349,22.600592164726525,0.7238906160830618,22.635694135319103
2025-06-03 10:46:42,26,0.10398246979590947,0.004666523771247939,22.61476922535396,0.717245072907918,22.635694135319103
2025-06-03 11:01:24,27,0.10288998063867093,0.004967407553692113,22.586403219849913,0.7296516929160465,22.635694135319103
2025-06-03 11:16:06,28,0.10197298629123883,0.004766662410654865,22.63644604249434,0.7298454038955114,22.63644604249434
2025-06-03 11:30:49,29,0.10115580035151224,0.005171866987698844,22.52900189619798,0.7029394515223436,22.63644604249434
2025-06-03 11:45:32,30,0.1004067557653356,0.004972238573348047,22.599321543753565,0.722794262366695,22.63644604249434
2025-06-03 12:00:14,31,0.09996774636296972,0.0047672153028383195,22.63514248807947,0.7284209565682844,22.63644604249434
2025-06-03 12:14:58,32,0.09985509467407716,0.004759666140211726,22.67505641583796,0.725203348675391,22.67505641583796
2025-06-03 12:29:41,33,0.10103089431773954,0.0042754372557533065,22.757474152358263,0.73253138300839,22.757474152358263
2025-06-03 12:44:25,34,0.10320849243631308,0.0037704333522264937,22.8045187846764,0.7346309212954728,22.8045187846764
2025-06-03 12:59:09,35,0.09616199867807208,0.0037459656788077166,22.336919849569146,0.7178140182595153,22.8045187846764
2025-06-03 13:13:53,36,0.09748320194522418,0.0035095429738758355,22.828829710300152,0.740487756012203,22.828829710300152
2025-06-03 13:28:37,37,0.09619631526880146,0.0033720091751592417,22.683964982733027,0.7349571551267917,22.828829710300152
2025-06-03 13:43:22,38,0.09459653200771437,0.0033561675284815196,22.802849231066403,0.7339413867338554,22.828829710300152
2025-06-03 13:58:07,39,0.09530651250102398,0.0035768803618438953,22.74588310468447,0.7382994501532375,22.828829710300152
2025-06-03 14:12:52,40,0.09362815943219592,0.0036461543468349093,22.61589619163033,0.7308618999444522,22.828829710300152
2025-06-03 14:30:58,41,0.09273221489053446,0.00334717991575087,22.804067336595974,0.738093137532681,22.828829710300152
2025-06-03 14:43:58,42,0.0923269440790139,0.0029024139870531284,22.801839513378543,0.7385721392148025,22.828829710300152
2025-06-03 14:57:06,43,0.09203998837660743,0.0041771872847975525,22.84658827648296,0.7393004476919874,22.84658827648296
